year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50005,Caledonia County,VERMONT,Rural,White,14377,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,1690
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50007,Chittenden County,VERMONT,Urban,White,8130,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,-4557
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50009,Essex County,VERMONT,Rural,White,12370,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,-317
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50011,Franklin County,VERMONT,Urban,White,9614,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,-3073
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50013,Grand Isle County,VERMONT,Urban,White,6491,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,-6196
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50015,Lamoille County,VERMONT,Rural,White,10987,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,-1700
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50017,Orange County,VERMONT,Rural,White,15015,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,2328
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50019,Orleans County,VERMONT,Rural,White,12314,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,-373
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50021,Rutland County,VERMONT,Rural,White,14591,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,1904
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50023,Washington County,VERMONT,Rural,White,8155,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,-4532
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50025,Windham County,VERMONT,Rural,White,12974,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,287
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,50027,Windsor County,VERMONT,Rural,White,14806,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,12687,undefined,2119
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51001,Accomack County,VIRGINIA,Rural,White,13938,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1416
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51003,Albemarle County,VIRGINIA,Urban,White,13518,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1836
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51005,Alleghany County,VIRGINIA,Rural,White,10688,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-4666
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51007,Amelia County,VIRGINIA,Urban,White,14873,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-481
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51009,Amherst County,VIRGINIA,Urban,White,13552,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1802
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51011,Appomattox County,VIRGINIA,Urban,White,13437,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1917
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51013,Arlington County,VIRGINIA,Urban,White,14676,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-678
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51015,Augusta County,VIRGINIA,Rural,White,13773,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1581
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51017,Bath County,VIRGINIA,Rural,White,16073,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,719
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51019,Bedford County,VIRGINIA,Urban,White,14064,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1290
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51021,Bland County,VIRGINIA,Rural,White,11894,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3460
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51023,Botetourt County,VIRGINIA,Urban,White,14119,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1235
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51025,Brunswick County,VIRGINIA,Rural,White,16981,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,1627
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51027,Buchanan County,VIRGINIA,Rural,White,14700,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-654
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51029,Buckingham County,VIRGINIA,Rural,White,12155,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3199
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51031,Campbell County,VIRGINIA,Urban,White,13586,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1768
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51033,Caroline County,VIRGINIA,Urban,White,14359,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-995
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51035,Carroll County,VIRGINIA,Rural,White,12924,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2430
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51036,Charles City County,VIRGINIA,Urban,White,14223,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1131
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51037,Charlotte County,VIRGINIA,Rural,White,14567,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-787
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51041,Chesterfield County,VIRGINIA,Urban,White,14715,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-639
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51043,Clarke County,VIRGINIA,Urban,White,13085,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2269
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51045,Craig County,VIRGINIA,Urban,White,10111,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-5243
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51047,Culpeper County,VIRGINIA,Rural,White,13077,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2277
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51049,Cumberland County,VIRGINIA,Urban,White,12287,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3067
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51051,Dickenson County,VIRGINIA,Rural,White,13776,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1578
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51053,Dinwiddie County,VIRGINIA,Urban,White,13139,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2215
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51057,Essex County,VIRGINIA,Rural,White,13424,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1930
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51059,Fairfax County,VIRGINIA,Urban,White,15417,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,63
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51061,Fauquier County,VIRGINIA,Urban,White,14218,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1136
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51063,Floyd County,VIRGINIA,Rural,White,12480,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2874
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51065,Fluvanna County,VIRGINIA,Urban,White,10982,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-4372
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51067,Franklin County,VIRGINIA,Urban,White,12691,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2663
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51069,Frederick County,VIRGINIA,Urban,White,12174,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3180
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51071,Giles County,VIRGINIA,Urban,White,12769,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2585
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51073,Gloucester County,VIRGINIA,Urban,White,12751,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2603
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51075,Goochland County,VIRGINIA,Urban,White,16440,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,1086
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51077,Grayson County,VIRGINIA,Rural,White,11326,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-4028
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51079,Greene County,VIRGINIA,Urban,White,12632,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2722
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51081,Greensville County,VIRGINIA,Rural,White,24208,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,8854
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51083,Halifax County,VIRGINIA,Rural,White,10449,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-4905
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51085,Hanover County,VIRGINIA,Urban,White,14265,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1089
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51087,Henrico County,VIRGINIA,Urban,White,14982,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-372
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51089,Henry County,VIRGINIA,Rural,White,12230,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3124
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51091,Highland County,VIRGINIA,Rural,White,12306,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3048
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51093,Isle of Wight County,VIRGINIA,Urban,White,12106,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3248
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51095,James City County,VIRGINIA,Urban,White,15150,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-204
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51097,King and Queen County,VIRGINIA,Urban,White,13813,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1541
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51099,King George County,VIRGINIA,Rural,White,14971,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-383
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51101,King William County,VIRGINIA,Urban,White,13547,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1807
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51103,Lancaster County,VIRGINIA,Rural,White,16444,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,1090
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51105,Lee County,VIRGINIA,Rural,White,13223,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2131
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51107,Loudoun County,VIRGINIA,Urban,White,15433,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,79
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51109,Louisa County,VIRGINIA,Urban,White,14700,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-654
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51111,Lunenburg County,VIRGINIA,Rural,White,12001,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3353
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51113,Madison County,VIRGINIA,Rural,White,11395,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3959
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51115,Mathews County,VIRGINIA,Urban,White,11677,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3677
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51117,Mecklenburg County,VIRGINIA,Rural,White,13482,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1872
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51119,Middlesex County,VIRGINIA,Rural,White,12236,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3118
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51121,Montgomery County,VIRGINIA,Urban,White,13977,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1377
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51125,Nelson County,VIRGINIA,Urban,White,12638,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2716
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51127,New Kent County,VIRGINIA,Urban,White,16170,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,816
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51131,Northampton County,VIRGINIA,Rural,White,14908,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-446
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51133,Northumberland County,VIRGINIA,Rural,White,13556,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1798
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51135,Nottoway County,VIRGINIA,Rural,White,13658,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1696
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51137,Orange County,VIRGINIA,Rural,White,14311,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1043
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51139,Page County,VIRGINIA,Rural,White,15165,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-189
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51141,Patrick County,VIRGINIA,Rural,White,11276,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-4078
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51143,Pittsylvania County,VIRGINIA,Urban,White,13304,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2050
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51145,Powhatan County,VIRGINIA,Urban,White,14443,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-911
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51147,Prince Edward County,VIRGINIA,Rural,White,12595,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2759
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51149,Prince George County,VIRGINIA,Urban,White,13754,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1600
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51153,Prince William County,VIRGINIA,Urban,White,15271,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-83
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51155,Pulaski County,VIRGINIA,Urban,White,14443,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-911
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51157,Rappahannock County,VIRGINIA,Rural,White,12358,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2996
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51159,Richmond County,VIRGINIA,Rural,White,12261,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3093
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51161,Roanoke County,VIRGINIA,Urban,White,14437,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-917
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51163,Rockbridge County,VIRGINIA,Rural,White,13098,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2256
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51165,Rockingham County,VIRGINIA,Urban,White,13211,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2143
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51167,Russell County,VIRGINIA,Rural,White,12518,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2836
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51169,Scott County,VIRGINIA,Urban,White,12271,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3083
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51171,Shenandoah County,VIRGINIA,Rural,White,13797,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1557
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51173,Smyth County,VIRGINIA,Rural,White,13186,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2168
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51175,Southampton County,VIRGINIA,Rural,White,14103,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1251
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51177,Spotsylvania County,VIRGINIA,Urban,White,15776,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,422
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51179,Stafford County,VIRGINIA,Urban,White,15335,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-19
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51181,Surry County,VIRGINIA,Urban,White,11075,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-4279
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51183,Sussex County,VIRGINIA,Urban,White,15325,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-29
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51185,Tazewell County,VIRGINIA,Rural,White,12309,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-3045
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51187,Warren County,VIRGINIA,Urban,White,14223,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-1131
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51191,Washington County,VIRGINIA,Urban,White,13167,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2187
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,Diabetes,All,All,Dual & non-dual,51193,Westmoreland County,VIRGINIA,Rural,White,13125,Old Age / Survivor's Insurance,undefined,All,All,Dual & non-dual,All,All,15354,undefined,-2229
