year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46099,Minnehaha County,SOUTH DAKOTA,Urban,All,12641,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-3059
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46101,Moody County,SOUTH DAKOTA,Rural,All,14016,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-1684
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46103,Pennington County,SOUTH DAKOTA,Urban,All,13689,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-2011
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46105,Perkins County,SOUTH DAKOTA,Rural,All,16978,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",1278
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46107,Potter County,SOUTH DAKOTA,Rural,All,20886,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",5186
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46109,Roberts County,SOUTH DAKOTA,Rural,All,12123,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-3577
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46111,Sanborn County,SOUTH DAKOTA,Rural,All,12813,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-2887
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46113,Oglala Lakota County,SOUTH DAKOTA,Rural,All,18245,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",2545
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46115,Spink County,SOUTH DAKOTA,Rural,All,15249,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-451
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46117,Stanley County,SOUTH DAKOTA,Rural,All,12146,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-3554
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46119,Sully County,SOUTH DAKOTA,Rural,All,20711,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",5011
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46121,Todd County,SOUTH DAKOTA,Rural,All,21391,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",5691
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46123,Tripp County,SOUTH DAKOTA,Rural,All,15659,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-41
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46125,Turner County,SOUTH DAKOTA,Urban,All,10223,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-5477
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46127,Union County,SOUTH DAKOTA,Urban,All,12824,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-2876
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46129,Walworth County,SOUTH DAKOTA,Rural,All,11551,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-4149
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46135,Yankton County,SOUTH DAKOTA,Rural,All,12283,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-3417
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,46137,Ziebach County,SOUTH DAKOTA,Rural,All,14775,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15700,"undefined",-925
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47001,Anderson County,TENNESSEE,Urban,All,13231,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2615
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47003,Bedford County,TENNESSEE,Rural,All,14734,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1112
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47005,Benton County,TENNESSEE,Rural,All,14641,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1205
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47007,Bledsoe County,TENNESSEE,Rural,All,13046,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2800
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47009,Blount County,TENNESSEE,Urban,All,12293,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3553
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47011,Bradley County,TENNESSEE,Urban,All,13706,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2140
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47013,Campbell County,TENNESSEE,Rural,All,13386,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2460
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47015,Cannon County,TENNESSEE,Urban,All,13058,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2788
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47017,Carroll County,TENNESSEE,Rural,All,13896,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1950
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47019,Carter County,TENNESSEE,Urban,All,14469,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1377
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47021,Cheatham County,TENNESSEE,Urban,All,15007,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-839
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47023,Chester County,TENNESSEE,Urban,All,13033,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2813
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47025,Claiborne County,TENNESSEE,Rural,All,13794,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2052
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47027,Clay County,TENNESSEE,Rural,All,12295,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3551
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47029,Cocke County,TENNESSEE,Rural,All,12290,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3556
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47031,Coffee County,TENNESSEE,Rural,All,14045,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1801
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47033,Crockett County,TENNESSEE,Rural,All,14279,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1567
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47035,Cumberland County,TENNESSEE,Rural,All,12298,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3548
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47037,Davidson County,TENNESSEE,Urban,All,15354,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-492
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47039,Decatur County,TENNESSEE,Rural,All,15854,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",8
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47041,DeKalb County,TENNESSEE,Rural,All,12547,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3299
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47043,Dickson County,TENNESSEE,Urban,All,14545,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1301
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47045,Dyer County,TENNESSEE,Rural,All,14543,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1303
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47047,Fayette County,TENNESSEE,Urban,All,13629,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2217
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47049,Fentress County,TENNESSEE,Rural,All,13470,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2376
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47051,Franklin County,TENNESSEE,Rural,All,14474,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1372
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47053,Gibson County,TENNESSEE,Rural,All,13358,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2488
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47055,Giles County,TENNESSEE,Rural,All,14028,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1818
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47057,Grainger County,TENNESSEE,Urban,All,11746,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-4100
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47059,Greene County,TENNESSEE,Rural,All,12502,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3344
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47061,Grundy County,TENNESSEE,Rural,All,13880,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1966
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47063,Hamblen County,TENNESSEE,Urban,All,13032,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2814
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47065,Hamilton County,TENNESSEE,Urban,All,14338,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1508
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47067,Hancock County,TENNESSEE,Rural,All,15075,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-771
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47069,Hardeman County,TENNESSEE,Rural,All,13515,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2331
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47071,Hardin County,TENNESSEE,Rural,All,14851,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-995
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47073,Hawkins County,TENNESSEE,Urban,All,13318,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2528
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47075,Haywood County,TENNESSEE,Rural,All,12235,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3611
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47077,Henderson County,TENNESSEE,Rural,All,13569,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2277
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47079,Henry County,TENNESSEE,Rural,All,13241,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2605
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47081,Hickman County,TENNESSEE,Urban,All,14336,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1510
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47083,Houston County,TENNESSEE,Rural,All,12269,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3577
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47085,Humphreys County,TENNESSEE,Rural,All,14697,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1149
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47087,Jackson County,TENNESSEE,Rural,All,14296,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1550
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47089,Jefferson County,TENNESSEE,Urban,All,11520,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-4326
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47091,Johnson County,TENNESSEE,Rural,All,13301,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2545
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47093,Knox County,TENNESSEE,Urban,All,12772,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3074
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47095,Lake County,TENNESSEE,Rural,All,17982,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",2136
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47097,Lauderdale County,TENNESSEE,Rural,All,15468,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-378
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47099,Lawrence County,TENNESSEE,Rural,All,12273,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3573
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47101,Lewis County,TENNESSEE,Rural,All,11396,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-4450
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47103,Lincoln County,TENNESSEE,Rural,All,13345,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2501
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47105,Loudon County,TENNESSEE,Urban,All,12063,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3783
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47107,McMinn County,TENNESSEE,Rural,All,12486,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3360
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47109,McNairy County,TENNESSEE,Rural,All,12602,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3244
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47111,Macon County,TENNESSEE,Urban,All,14862,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-984
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47113,Madison County,TENNESSEE,Urban,All,13108,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2738
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47115,Marion County,TENNESSEE,Urban,All,12659,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3187
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47117,Marshall County,TENNESSEE,Rural,All,12032,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3814
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47119,Maury County,TENNESSEE,Rural,All,13627,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2219
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47121,Meigs County,TENNESSEE,Rural,All,12841,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3005
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47123,Monroe County,TENNESSEE,Rural,All,12788,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3058
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47125,Montgomery County,TENNESSEE,Urban,All,13689,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2157
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47127,Moore County,TENNESSEE,Rural,All,12902,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2944
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47129,Morgan County,TENNESSEE,Rural,All,12060,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3786
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47131,Obion County,TENNESSEE,Rural,All,14351,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1495
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47133,Overton County,TENNESSEE,Rural,All,12470,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3376
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47135,Perry County,TENNESSEE,Rural,All,11128,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-4718
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47137,Pickett County,TENNESSEE,Rural,All,12454,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3392
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47139,Polk County,TENNESSEE,Urban,All,11030,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-4816
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47141,Putnam County,TENNESSEE,Rural,All,12602,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3244
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47143,Rhea County,TENNESSEE,Rural,All,12056,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3790
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47145,Roane County,TENNESSEE,Rural,All,11855,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3991
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47147,Robertson County,TENNESSEE,Urban,All,13801,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2045
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47149,Rutherford County,TENNESSEE,Urban,All,14432,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1414
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47151,Scott County,TENNESSEE,Rural,All,13071,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2775
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47153,Sequatchie County,TENNESSEE,Urban,All,10308,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-5538
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47155,Sevier County,TENNESSEE,Rural,All,11353,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-4493
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47157,Shelby County,TENNESSEE,Urban,All,15290,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-556
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47159,Smith County,TENNESSEE,Urban,All,13665,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2181
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47161,Stewart County,TENNESSEE,Urban,All,14707,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1139
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47163,Sullivan County,TENNESSEE,Urban,All,12100,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3746
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47165,Sumner County,TENNESSEE,Urban,All,15838,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-8
